"date","campaign_id","channel","impressions","clicks","spend","spend_estimated","conversions","revenue"
"2025-02-27","CMP-1018","Organic Social",4033,67,0.0,False,1,56.86
"2025-04-13","CMP-1018","Organic Social",3716,54,0.0,False,2,117.55
"2025-06-12","CMP-1018","Organic Social",4528,66,0.0,False,0,0.0
"2025-03-18","CMP-1018","Organic Social",4632,76,0.0,False,3,219.56
"2025-04-26","CMP-1019","Organic Social",3068,59,0.0,False,0,0.0
"2025-04-11","CMP-1019","Organic Social",3918,56,0.0,False,1,104.05
"2025-09-08","CMP-1019","Organic Social",3705,88,0.0,False,1,67.43
"2025-10-11","CMP-1019","Organic Social",2380,65,0.0,False,3,235.24
"2025-03-03","CMP-1019","Organic Social",4457,82,0.0,False,2,173.72
"2025-09-19","CMP-1019","Organic Social",4462,95,0.0,False,1,56.7
"2025-05-11","CMP-1019","Organic Social",3308,35,0.0,False,0,0.0
"2025-02-17","CMP-1019","Organic Social",2029,34,0.0,False,1,75.66
"2025-09-29","CMP-1019","Organic Social",3757,81,0.0,False,1,66.13
"2025-07-04","CMP-1019","Organic Social",3780,60,0.0,False,0,0.0
"2025-05-06","CMP-1019","Organic Social",3152,69,0.0,False,0,0.0
"2025-06-13","CMP-1019","Organic Social",2413,47,0.0,False,0,0.0
"2025-06-26","CMP-1019","Organic Social",4596,98,0.0,False,2,80.46
"2025-03-24","CMP-1019","Organic Social",3283,81,0.0,False,1,75.61
"2025-08-02","CMP-1019","Organic Social",2423,30,0.0,False,0,0.0
"2025-08-08","CMP-1019","Organic Social",4709,67,0.0,False,3,255.51
"2025-03-21","CMP-1019","Organic Social",3791,39,0.0,False,0,0.0
"2025-09-14","CMP-1019","Organic Social",3289,16,0.0,False,0,0.0
"2025-05-04","CMP-1019","Organic Social",2545,35,0.0,False,0,0.0
"2025-07-15","CMP-1019","Organic Social",3173,75,0.0,False,0,0.0
"2025-07-23","CMP-1019","Organic Social",3630,92,0.0,False,2,101.73
"2025-10-03","CMP-1019","Organic Social",4292,110,0.0,False,2,103.47
"2025-07-07","CMP-1019","Organic Social",3618,82,0.0,False,0,0.0
"2025-02-24","CMP-1019","Organic Social",4079,46,0.0,False,0,0.0
"2025-05-05","CMP-1019","Organic Social",4079,49,0.0,False,0,0.0
"2025-09-18","CMP-1019","Organic Social",2722,55,0.0,False,0,0.0
"2025-10-04","CMP-1019","Organic Social",2311,50,0.0,False,1,55.44
"2025-04-01","CMP-1019","Organic Social",2993,73,0.0,False,1,53.12
"2025-04-04","CMP-1019","Organic Social",2948,54,0.0,False,0,0.0
"2025-03-31","CMP-1019","Organic Social",3345,77,0.0,False,3,157.7
"2025-05-19","CMP-1019","Organic Social",2771,42,0.0,False,1,60.36
"2025-04-22","CMP-1019","Organic Social",3140,29,0.0,False,0,0.0
"2025-04-18","CMP-1019","Organic Social",3149,80,0.0,False,2,109.77
"2025-07-14","CMP-1019","Organic Social",3737,60,0.0,False,0,0.0
"2025-06-01","CMP-1019","Organic Social",2802,51,0.0,False,3,279.16
"2025-02-25","CMP-1019","Organic Social",3645,49,0.0,False,0,0.0
"2025-02-20","CMP-1019","Organic Social",1814,27,0.0,False,0,0.0
"2025-08-18","CMP-1019","Organic Social",4147,92,0.0,False,0,0.0
"2025-08-20","CMP-1019","Organic Social",3162,32,0.0,False,2,157.75
"2025-06-03","CMP-1019","Organic Social",2663,27,0.0,False,0,0.0
"2025-06-19","CMP-1019","Organic Social",3200,52,0.0,False,2,175.24
"2025-07-22","CMP-1019","Organic Social",3276,68,0.0,False,0,0.0
"2025-03-15","CMP-1019","Organic Social",2966,57,0.0,False,0,0.0
"2025-06-20","CMP-1019","Organic Social",3483,62,0.0,False,3,295.78
"2025-08-16","CMP-1019","Organic Social",3022,47,0.0,False,1,56.26
"2025-08-24","CMP-1019","Organic Social",2191,42,0.0,False,1,101.73
"2025-03-30","CMP-1019","Organic Social",3322,69,0.0,False,2,134.92
"2025-05-10","CMP-1019","Organic Social",2367,46,0.0,False,0,0.0
"2025-07-24","CMP-1019","Organic Social",3994,75,0.0,False,1,71.71
"2025-10-01","CMP-1019","Organic Social",3235,92,0.0,False,0,0.0
"2025-10-12","CMP-1019","Organic Social",2291,39,0.0,False,0,0.0
"2025-08-25","CMP-1019","Organic Social",3385,70,0.0,False,1,70.43
"2025-09-02","CMP-1019","Organic Social",3124,53,0.0,False,0,0.0
"2025-09-13","CMP-1019","Organic Social",3354,77,0.0,False,0,0.0
"2025-10-10","CMP-1019","Organic Social",3274,31,0.0,False,0,0.0
"2025-03-18","CMP-1019","Organic Social",3835,86,0.0,False,3,276.14
"2025-06-02","CMP-1019","Organic Social",3133,44,0.00,True,1,75.84
"2025-06-25","CMP-1019","Organic Social",3451,58,0.0,False,0,0.0
"2025-03-29","CMP-1019","Organic Social",3620,98,0.0,False,2,204.05
"2025-02-28","CMP-1019","Organic Social",3807,55,0.0,False,0,0.0
"2025-03-12","CMP-1019","Organic Social",3587,52,0.00,True,1,76.99
"2025-04-28","CMP-1019","Organic Social",3146,41,0.0,False,0,0.0
"2025-04-07","CMP-1019","Organic Social",3935,51,0.0,False,2,90.24
"2025-03-13","CMP-1019","Organic Social",3591,35,0.0,False,0,0.0
"2025-09-09","CMP-1019","Organic Social",4068,55,0.0,False,0,0.0
"2025-07-30","CMP-1019","Organic Social",4140,103,0.0,False,3,176.25
"2025-09-30","CMP-1019","Organic Social",3648,82,0.0,False,1,53.69
"2025-07-21","CMP-1019","Organic Social",2839,59,0.0,False,0,0.0
"2025-04-17","CMP-1019","Organic Social",3077,29,0.0,False,0,0.0
"2025-06-16","CMP-1019","Organic Social",4067,95,0.0,False,1,92.27
"2025-04-14","CMP-1019","Organic Social",3571,74,0.0,False,4,164.97
"2025-03-08","CMP-1019","Organic Social",3718,119,0.0,False,0,0.0
"2025-08-14","CMP-1019","Organic Social",4387,39,0.0,False,0,0.0
"2025-08-17","CMP-1019","Organic Social",2392,50,0.0,False,2,85.25
"2025-05-13","CMP-1019","Organic Social",3399,73,0.0,False,1,91.91
"2025-09-24","CMP-1019","Organic Social",4276,63,0.0,False,2,155.01
"2025-05-16","CMP-1019","Organic Social",4150,92,0.0,False,1,55.58
"2025-09-25","CMP-1019","Organic Social",4298,59,0.0,False,1,86.22
"2025-06-17","CMP-1019","Organic Social",4063,71,0.0,False,0,0.0
"2025-04-16","CMP-1019","Organic Social",4328,59,0.0,False,1,44.22
"2025-09-27","CMP-1019","Organic Social",2822,40,0.0,False,1,89.06
"2025-09-16","CMP-1019","Organic Social",2691,38,0.0,False,2,190.16
"2025-04-24","CMP-1019","Organic Social",2714,52,0.0,False,1,65.42
"2025-07-26","CMP-1019","Organic Social",2979,46,0.0,False,0,0.0
"2025-07-19","CMP-1019","Organic Social",2305,70,0.0,False,2,183.33
"2025-09-28","CMP-1019","Organic Social",2302,34,0.0,False,2,139.67
"2025-07-05","CMP-1019","Organic Social",2287,42,0.0,False,1,87.68
"2025-08-29","CMP-1019","Organic Social",4122,70,0.0,False,0,0.0
"2025-08-23","CMP-1019","Organic Social",2753,37,0.0,False,0,0.0
"2025-07-13","CMP-1019","Organic Social",2615,43,0.0,False,0,0.0
"2025-03-06","CMP-1019","Organic Social",2439,36,0.0,False,1,72.15
"2025-03-20","CMP-1019","Organic Social",3607,98,0.0,False,1,65.93
"2025-08-27","CMP-1019","Organic Social",3037,27,0.0,False,1,40.93
"2025-04-23","CMP-1019","Organic Social",3771,66,0.0,False,0,0.0
"2025-04-15","CMP-1019","Organic Social",3208,58,0.0,False,1,101.47
"2025-03-07","CMP-1019","Organic Social",2532,62,0.0,False,3,141.62
"2025-06-30","CMP-1019","Organic Social",2227,45,0.0,False,1,68.82
"2025-03-11","CMP-1019","Organic Social",4199,50,0.0,False,0,0.0
"2025-05-01","CMP-1019","Organic Social",4161,71,0.0,False,2,193.72
"2025-03-05","CMP-1019","Organic Social",3895,17,0.0,False,2,143.98
"2025-08-21","CMP-1019","Organic Social",3935,76,0.0,False,1,68.04
"2025-07-28","CMP-1019","Organic Social",4003,60,0.0,False,1,93.56
"2025-05-15","CMP-1019","Organic Social",3403,97,0.0,False,3,179.28
"2025-03-26","CMP-1019","Organic Social",3068,46,0.0,False,0,0.0
"2025-03-19","CMP-1019","Organic Social",2852,68,0.0,False,2,113.83
"2025-08-07","CMP-1019","Organic Social",3674,82,0.0,False,3,231.94
"2025-08-31","CMP-1019","Organic Social",2986,50,0.0,False,1,101.25
"2025-03-10","CMP-1019","Organic Social",4402,88,0.0,False,1,55.15
"2025-06-09","CMP-1019","Organic Social",3758,51,0.0,False,0,0.0
"2025-10-06","CMP-1019","Organic Social",4509,81,0.0,False,0,0.0
"2025-05-29","CMP-1019","Organic Social",3445,69,0.0,False,0,0.0
"2025-09-26","CMP-1019","Organic Social",3649,49,0.0,False,1,50.09
"2025-08-09","CMP-1019","Organic Social",2845,57,0.0,False,1,49.01
"2025-06-22","CMP-1019","Organic Social",3385,66,0.0,False,0,0.0
"2025-08-06","CMP-1019","Organic Social",3996,99,0.0,False,2,135.73
"2025-06-08","CMP-1019","Organic Social",2460,55,0.0,False,1,82.46
"2025-04-10","CMP-1019","Organic Social",3899,65,0.0,False,3,196.44
"2025-08-10","CMP-1019","Organic Social",3264,73,0.0,False,3,203.57
"2025-04-30","CMP-1019","Organic Social",3277,62,0.0,False,3,303.92
"2025-05-03","CMP-1019","Organic Social",2714,51,0.0,False,0,0.0
"2025-02-18","CMP-1019","Organic Social",2630,51,0.0,False,0,0.0
"2025-05-30","CMP-1019","Organic Social",3460,53,0.0,False,0,0.0
"2025-04-09","CMP-1019","Organic Social",4015,83,0.00,True,1,60.76
"2025-04-29","CMP-1019","Organic Social",3772,51,0.0,False,2,158.2
"2025-03-25","CMP-1019","Organic Social",3391,74,0.0,False,2,219.79
"2025-06-10","CMP-1019","Organic Social",3847,70,0.0,False,1,96.38
"2025-03-14","CMP-1019","Organic Social",3131,47,0.0,False,1,68.14
"2025-04-08","CMP-1019","Organic Social",3828,44,0.0,False,0,0.0
"2025-03-28","CMP-1019","Organic Social",2991,76,0.0,False,0,0.0
"2025-05-25","CMP-1019","Organic Social",1638,28,0.0,False,0,0.0
"2025-05-26","CMP-1019","Organic Social",3044,62,0.0,False,1,39.77
"2025-02-22","CMP-1019","Organic Social",3093,75,0.0,False,1,39.98
"2025-07-17","CMP-1019","Organic Social",3649,78,0.0,False,0,0.0
"2025-03-02","CMP-1019","Organic Social",2595,51,0.0,False,0,0.0
"2025-08-11","CMP-1019","Organic Social",3791,101,0.0,False,1,110.15
"2025-09-01","CMP-1019","Organic Social",4903,90,0.0,False,2,84.0
"2025-03-23","CMP-1019","Organic Social",2030,18,0.0,False,2,136.21
"2025-06-07","CMP-1019","Organic Social",3329,59,0.0,False,0,0.0
"2025-10-08","CMP-1019","Organic Social",4037,42,0.0,False,0,0.0
"2025-07-08","CMP-1019","Organic Social",4152,74,0.0,False,1,44.31
"2025-08-01","CMP-1019","Organic Social",5520,129,0.0,False,3,299.48
"2025-07-25","CMP-1019","Organic Social",4213,88,0.0,False,0,0.0
"2025-10-13","CMP-1019","Organic Social",2797,48,0.0,False,2,97.8
"2025-04-12","CMP-1019","Organic Social",2362,26,0.0,False,1,87.91
"2025-02-15","CMP-1019","Organic Social",2711,44,0.0,False,0,0.0
"2025-06-29","CMP-1019","Organic Social",2469,48,0.0,False,0,0.0
"2025-03-22","CMP-1019","Organic Social",3368,68,0.0,False,1,106.01
"2025-03-04","CMP-1019","Organic Social",3131,41,0.0,False,0,0.0
"2025-06-23","CMP-1019","Organic Social",4364,81,0.0,False,0,0.0
"2025-07-31","CMP-1019","Organic Social",4067,49,0.0,False,0,0.0
"2025-06-14","CMP-1019","Organic Social",3070,70,0.0,False,2,103.18
"2025-08-22","CMP-1019","Organic Social",4579,93,0.0,False,1,53.32
"2025-05-07","CMP-1019","Organic Social",2665,27,0.0,False,0,0.0
"2025-08-19","CMP-1019","Organic Social",4484,79,0.0,False,0,0.0
"2025-08-05","CMP-1019","Organic Social",4094,57,0.0,False,0,0.0
"2025-06-28","CMP-1019","Organic Social",2972,51,0.0,False,0,0.0
"2025-05-09","CMP-1019","Organic Social",4834,78,0.0,False,1,46.97
"2025-02-16","CMP-1019","Organic Social",2835,43,0.0,False,1,50.02
"2025-09-04","CMP-1019","Organic Social",3577,53,0.0,False,0,0.0
"2025-08-03","CMP-1019","Organic Social",3003,31,0.0,False,0,0.0
"2025-07-01","CMP-1019","Organic Social",2188,42,0.0,False,1,77.34
"2025-03-17","CMP-1019","Organic Social",4423,86,0.0,False,2,119.52
"2025-05-23","CMP-1019","Organic Social",2600,47,0.0,False,2,96.1
"2025-10-07","CMP-1019","Organic Social",3974,66,0.0,False,4,227.05
"2025-08-15","CMP-1019","Organic Social",3688,67,0.00,True,0,0.0
"2025-02-27","CMP-1019","Organic Social",3319,31,0.0,False,0,0.0
"2025-04-19","CMP-1019","Organic Social",2913,22,0.0,False,0,0.0
"2025-08-12","CMP-1019","Organic Social",3601,50,0.0,False,0,0.0
"2025-02-26","CMP-1019","Organic Social",3677,80,0.0,False,1,56.68
"2025-09-05","CMP-1019","Organic Social",2660,8,0.0,False,0,0.0
"2025-08-13","CMP-1019","Organic Social",4232,59,0.0,False,0,0.0
"2025-10-09","CMP-1019","Organic Social",2558,39,0.0,False,2,173.03
"2025-06-24","CMP-1019","Organic Social",3696,62,0.0,False,1,74.93
"2025-04-13","CMP-1019","Organic Social",3084,86,0.0,False,1,71.83
"2025-09-23","CMP-1019","Organic Social",3496,63,0.0,False,0,0.0
"2025-02-23","CMP-1019","Organic Social",2272,49,0.0,False,0,0.0
"2025-05-08","CMP-1019","Organic Social",4387,69,0.0,False,2,145.27
"2025-09-06","CMP-1019","Organic Social",3423,54,0.0,False,0,0.0
"2025-05-14","CMP-1019","Organic Social",4338,78,0.0,False,0,0.0
"2025-10-02","CMP-1019","Organic Social",2658,44,0.0,False,0,0.0
"2025-08-28","CMP-1019","Organic Social",3388,63,0.0,False,1,88.92
"2025-06-05","CMP-1019","Organic Social",3832,66,0.0,False,0,0.0
"2025-05-31","CMP-1019","Organic Social",3164,44,0.0,False,1,73.56
"2025-04-05","CMP-1019","Organic Social",2742,64,0.0,False,1,96.44
"2025-09-11","CMP-1019","Organic Social",3931,70,0.0,False,2,125.11
"2025-09-17","CMP-1019","Organic Social",4437,62,0.0,False,0,0.0
"2025-03-01","CMP-1019","Organic Social",3351,72,0.0,False,0,0.0
"2025-06-18","CMP-1019","Organic Social",4106,91,0.0,False,4,326.13
"2025-04-27","CMP-1019","Organic Social",2814,58,0.0,False,0,0.0
"2025-05-20","CMP-1019","Organic Social",3351,70,0.0,False,2,116.95
"2025-07-12","CMP-1019","Organic Social",3201,71,0.0,False,3,148.91
"2025-04-21","CMP-1019","Organic Social",4127,100,0.0,False,1,68.58
"2025-07-11","CMP-1019","Organic Social",2907,48,0.0,False,1,73.22
"2025-05-28","CMP-1019","Organic Social",3702,87,0.0,False,0,0.0
"2025-02-19","CMP-1019","Organic Social",4111,61,0.0,False,1,95.51
"2025-06-06","CMP-1019","Organic Social",3277,31,0.0,False,0,0.0
"2025-09-20","CMP-1019","Organic Social",1945,43,0.0,False,0,0.0
"2025-04-06","CMP-1019","Organic Social",2138,67,0.0,False,1,109.23
"2025-05-18","CMP-1019","Organic Social",2451,42,0.0,False,0,0.0
"2025-09-15","CMP-1019","Organic Social",3899,47,0.0,False,1,57.44
"2025-08-04","CMP-1019","Organic Social",4967,33,0.0,False,0,0.0
"2025-05-22","CMP-1019","Organic Social",2950,58,0.0,False,1,91.54
"2025-09-22","CMP-1019","Organic Social",3018,51,0.0,False,0,0.0
"2025-07-18","CMP-1019","Organic Social",3760,67,0.0,False,0,0.0
"2025-04-20","CMP-1019","Organic Social",2415,26,0.0,False,0,0.0
"2025-04-03","CMP-1019","Organic Social",4442,78,0.0,False,1,85.39
"2025-05-02","CMP-1019","Organic Social",3158,60,0.0,False,1,44.61
"2025-09-07","CMP-1019","Organic Social",2953,81,0.0,False,1,107.8
"2025-07-27","CMP-1019","Organic Social",2558,49,0.0,False,0,0.0
"2025-05-17","CMP-1019","Organic Social",2335,46,0.0,False,0,0.0
"2025-03-16","CMP-1019","Organic Social",2100,22,0.0,False,0,0.0
"2025-04-25","CMP-1019","Organic Social",3218,65,0.0,False,0,0.0
"2025-07-16","CMP-1019","Organic Social",3092,46,0.0,False,0,0.0
"2025-06-15","CMP-1019","Organic Social",2313,46,0.0,False,0,0.0
"2025-07-20","CMP-1019","Organic Social",2387,60,0.0,False,1,58.47
"2025-07-09","CMP-1019","Organic Social",4209,83,0.0,False,2,150.57
"2025-03-27","CMP-1019","Organic Social",3472,73,0.0,False,1,90.8
"2025-08-30","CMP-1019","Organic Social",3211,43,0.0,False,1,49.03
"2025-05-21","CMP-1019","Organic Social",3636,81,0.0,False,1,49.18
"2025-09-03","CMP-1019","Organic Social",4319,112,0.0,False,3,253.51
"2025-09-10","CMP-1019","Organic Social",3001,47,0.0,False,0,0.0
"2025-05-27","CMP-1019","Organic Social",4447,62,0.0,False,2,139.23
"2025-03-09","CMP-1019","Organic Social",2828,54,0.0,False,0,0.0
"2025-07-02","CMP-1019","Organic Social",3646,37,0.0,False,1,83.11
"2025-10-05","CMP-1019","Organic Social",2757,71,0.0,False,0,0.0
"2025-07-29","CMP-1019","Organic Social",3974,60,0.0,False,2,105.09
"2025-07-06","CMP-1019","Organic Social",2649,50,0.0,False,1,104.82
"2025-06-11","CMP-1019","Organic Social",3325,52,0.0,False,1,49.27
"2025-05-24","CMP-1019","Organic Social",2982,42,0.0,False,1,105.41
"2025-06-27","CMP-1019","Organic Social",3819,78,0.0,False,0,0.0
"2025-09-21","CMP-1019","Organic Social",2657,55,0.0,False,0,0.0
"2025-06-04","CMP-1019","Organic Social",2992,42,0.0,False,0,0.0
"2025-08-26","CMP-1019","Organic Social",3760,41,0.0,False,1,99.94
"2025-02-21","CMP-1019","Organic Social",4451,115,0.0,False,3,162.6
"2025-07-10","CMP-1019","Organic Social",2980,46,0.0,False,0,0.0
"2025-04-02","CMP-1019","Organic Social",4219,97,0.0,False,4,315.41
"2025-09-12","CMP-1019","Organic Social",3600,70,0.0,False,1,45.24
"2025-06-21","CMP-1019","Organic Social",2566,41,0.0,False,0,0.0
"2025-07-03","CMP-1019","Organic Social",3406,84,0.0,False,0,0.0
"2025-06-12","CMP-1019","Organic Social",3787,65,0.0,False,1,94.33
"2025-05-12","CMP-1019","Organic Social",3906,62,0.0,False,1,45.35
"2025-07-19","CMP-1020","Organic Social",2859,37,0.0,False,1,90.21
"2025-05-12","CMP-1020","Organic Social",3663,59,0.0,False,2,112.09
"2025-07-30","CMP-1020","Organic Social",3654,74,0.0,False,1,78.15
"2025-06-05","CMP-1020","Organic Social",4108,61,0.0,False,1,65.84
"2025-06-20","CMP-1020","Organic Social",3120,69,0.0,False,0,0.0
"2025-06-07","CMP-1020","Organic Social",2712,50,0.0,False,3,119.89
"2025-05-11","CMP-1020","Organic Social",2014,39,0.0,False,1,59.38
"2025-04-05","CMP-1020","Organic Social",3002,38,0.0,False,1,87.1
"2025-05-15","CMP-1020","Organic Social",3914,43,0.00,True,1,104.71
"2025-08-04","CMP-1020","Organic Social",4260,79,0.0,False,1,68.63
"2025-04-15","CMP-1020","Organic Social",3442,80,0.0,False,1,61.72
"2025-07-17","CMP-1020","Organic Social",3967,65,0.0,False,3,126.1
"2025-08-15","CMP-1020","Organic Social",3853,69,0.0,False,1,43.89
"2025-06-13","CMP-1020","Organic Social",3413,62,0.0,False,1,85.92
"2025-05-10","CMP-1020","Organic Social",2391,37,0.0,False,3,192.67
"2025-06-02","CMP-1020","Organic Social",3378,78,0.0,False,1,55.38
"2025-07-27","CMP-1020","Organic Social",2394,29,0.0,False,0,0.0
"2025-06-15","CMP-1020","Organic Social",2267,35,0.0,False,3,297.64
"2025-07-26","CMP-1020","Organic Social",2533,60,0.0,False,2,82.69
"2025-04-24","CMP-1020","Organic Social",4941,83,0.0,False,4,270.49
"2025-04-10","CMP-1020","Organic Social",3547,46,0.0,False,0,0.0
"2025-08-10","CMP-1020","Organic Social",3261,60,0.0,False,1,43.35
"2025-05-29","CMP-1020","Organic Social",2695,25,0.0,False,0,0.0
"2025-07-25","CMP-1020","Organic Social",3062,71,0.0,False,1,59.07
"2025-07-31","CMP-1020","Organic Social",3886,86,0.0,False,3,259.6
"2025-06-17","CMP-1020","Organic Social",4545,111,0.0,False,1,57.79
"2025-04-17","CMP-1020","Organic Social",2240,37,0.0,False,0,0.0
"2025-05-08","CMP-1020","Organic Social",3563,75,0.0,False,1,44.68
"2025-04-09","CMP-1020","Organic Social",4070,53,0.0,False,2,71.78
"2025-04-13","CMP-1020","Organic Social",2826,53,0.0,False,2,100.77
"2025-08-02","CMP-1020","Organic Social",2924,47,0.0,False,2,153.94
"2025-04-25","CMP-1020","Organic Social",4106,51,0.0,False,2,176.82
"2025-08-16","CMP-1020","Organic Social",2186,40,0.0,False,0,0.0
"2025-07-22","CMP-1020","Organic Social",4933,104,0.0,False,2,96.11
"2025-08-03","CMP-1020","Organic Social",3079,56,0.0,False,1,66.34
"2025-05-06","CMP-1020","Organic Social",5101,112,0.0,False,1,78.64
"2025-07-09","CMP-1020","Organic Social",3909,60,0.0,False,0,0.0
"2025-06-25","CMP-1020","Organic Social",3486,101,0.0,False,0,0.0
"2025-07-11","CMP-1020","Organic Social",2894,69,0.0,False,0,0.0
"2025-04-03","CMP-1020","Organic Social",4179,79,0.0,False,2,141.17
"2025-05-24","CMP-1020","Organic Social",1551,32,0.0,False,1,91.85
"2025-07-01","CMP-1020","Organic Social",2723,61,0.0,False,2,92.69
"2025-04-20","CMP-1020","Organic Social",2366,48,0.0,False,2,86.68
"2025-05-21","CMP-1020","Organic Social",5142,97,0.0,False,0,0.0
"2025-05-02","CMP-1020","Organic Social",4254,78,0.0,False,0,0.0
"2025-04-23","CMP-1020","Organic Social",4350,86,0.0,False,0,0.0
"2025-08-26","CMP-1020","Organic Social",5231,69,0.0,False,0,0.0
"2025-05-20","CMP-1020","Organic Social",4219,94,0.0,False,4,336.78
"2025-04-01","CMP-1020","Organic Social",2977,71,0.0,False,0,0.0
"2025-07-24","CMP-1020","Organic Social",3354,48,0.0,False,1,92.12
"2025-04-02","CMP-1020","Organic Social",3463,50,0.0,False,0,0.0
"2025-04-27","CMP-1020","Organic Social",2674,52,0.0,False,0,0.0
"2025-08-09","CMP-1020","Organic Social",2400,55,0.0,False,0,0.0
"2025-07-23","CMP-1020","Organic Social",4561,72,0.0,False,2,192.85
"2025-07-06","CMP-1020","Organic Social",2642,43,0.0,False,0,0.0
"2025-05-04","CMP-1020","Organic Social",2919,51,0.0,False,2,188.36
"2025-05-27","CMP-1020","Organic Social",3405,61,0.0,False,0,0.0
"2025-05-14","CMP-1020","Organic Social",4540,79,0.0,False,1,72.76
"2025-06-21","CMP-1020","Organic Social",2878,29,0.0,False,0,0.0
"2025-04-22","CMP-1020","Organic Social",4270,65,0.0,False,0,0.0
"2025-05-28","CMP-1020","Organic Social",3064,75,0.0,False,1,51.36
"2025-05-22","CMP-1020","Organic Social",4482,83,0.0,False,1,41.3
"2025-04-21","CMP-1020","Organic Social",3595,73,0.0,False,2,68.56
"2025-06-22","CMP-1020","Organic Social",2495,50,0.0,False,0,0.0
"2025-05-13","CMP-1020","Organic Social",4124,88,0.0,False,4,367.96
"2025-08-05","CMP-1020","Organic Social",3432,72,0.0,False,0,0.0
"2025-07-12","CMP-1020","Organic Social",2520,60,0.0,False,1,64.24
"2025-08-29","CMP-1020","Organic Social",3096,28,0.0,False,1,79.95
