date,campaign_id,channel,impressions,clicks,spend,conversions,revenue
2025-04-25,CMP-1006,Paid Social,2217,35,50.58,0,0.0
2025-04-06,CMP-1006,Paid Social,1590,9,14.08,0,0.0
2025-04-25,CMP-1004,Paid Social,1642,22,37.8,0,0.0
2025-05-21,CMP-1002,Paid Search,1160,40,42.99,2,238.54
2025-06-04,CMP-1008,Email,1010,13,1.05,1,70.16
2025-09-30,CMP-1019,Organic Social,3648,82,0.0,1,53.69
2025-02-24,CMP-1011,Email,4370,169,29.62,8,902.25
2025-04-10,CMP-1014,Display,1842,8,5.65,0,0.0
2025-07-20,CMP-1017,Affiliate,523,14,13.8,0,0.0
2025-06-15,CMP-1016,Affiliate,677,15,9.65,1,119.92
2025-05-28,CMP-1000,paid search,2474,139,192.93,9,730.43
2025-06-03,CMP-1019,Organic Social,2663,27,0.0,0,0.0
2025-07-13,CMP-1016,Affiliate,746,16,17.64,0,0.0
2025-09-09,CMP-1003,Paid Search,1492,61,109.67,3,296.63
2025-06-28,CMP-1009,Email,835,9,1.53,1,127.44
2025-04-09,CMP-1005,Paid Social,5896,80,64.8,3,268.54
2025-04-05,CMP-1007,Paid Social,3339,39,41.38,0,0.0
2025-08-09,CMP-1016,Affiliate,663,18,7.91,0,0.0
2025-02-22,CMP-1014,Display,1232,7,2.52,0,0.0
2025-06-30,CMP-1002,Paid Search,1249,38,57.12,1,132.37
2025-08-19,CMP-1003,Paid Search,1479,78,183.11,9,685.15
2025-04-15,CMP-1015,Affiliate,5922,132,53.75,4,591.49
2025-02-17,CMP-1014,Display,1586,5,2.02,0,0.0
2025-03-21,CMP-1007,Paid Social,3788,62,99.87,2,138.4
2025-03-22,CMP-1013,Display,1898,6,,0,0.0
2025-08-14,CMP-1003,Paid Search,1201,42,95.15,1,64.77
2025-03-05,CMP-1018,Organic Social,4098,57,0.0,0,0.0
2025-05-03,CMP-1006,Paid Social,1246,17,14.28,0,0.0
2025-07-09,CMP-1016,Affiliate,868,30,25.79,1,81.74
2025-03-13,CMP-1018,Organic Social,5456,137,0.0,3,152.55
2025-06-01,CMP-1016,Affiliate,635,17,12.03,0,0.0
2025-07-25,CMP-1000,Paid Search,2230,148,248.8,14,1756.98
2025-04-23,CMP-1007,Paid Social,3659,71,121.28,2,218.3
2025-04-22,CMP-1003,Paid Search,1392,52,51.47,1,106.32
2025-02-27,CMP-1011,Email,6676,189,26.21,17,1396.42
2025-07-13,CMP-1008,Email,779,15,2.27,0,0.0
2025-04-16,CMP-1014,Display,1970,7,6.8,0,0.0
2025-05-02,CMP-1008,Email,1407,59,5.73,2,147.6
2025-09-09,CMP-1008,Email,1129,29,1.6,2,197.12
2025-10-03,CMP-1017,Affiliate,790,21,23.8,0,0.0
2025-06-04,CMP-1018,Organic Social,3338,67,0.0,1,87.28
2025-02-12,CMP-1018,Organic Social,3720,90,0.0,2,104.22
2025-03-07,CMP-1007,Paid Social,4525,83,124.88,1,61.03
2025-04-10,CMP-1015,Affiliate,7723,134,113.45,5,553.67
2025-07-06,CMP-1016,Affiliate,652,15,10.29,0,0.0
2025-05-11,CMP-1018,Organic Social,3285,105,0.0,3,271.25
2025-04-15,CMP-1018,Organic Social,4450,62,0.0,0,0.0
2025-05-20,CMP-1002,Paid Search,967,60,137.97,1,129.18
2025-03-11,CMP-1018,Organic Social,4553,120,0.0,1,78.32
2025-08-06,CMP-1004,Social Paid,1070,6,4.32,1,63.48
2025-06-24,CMP-1017,Affiliate,579,17,17.4,0,0.0
2025-08-02,CMP-1008,Email,828,24,1.37,0,0.0
2025-04-19,CMP-1011,Email,4405,158,21.88,4,484.54
2025-02-27,CMP-1016,Affiliate,607,18,10.61,0,0.0
2025-06-27,CMP-1017,Affiliate,797,28,12.1,0,0.0
2025-03-31,CMP-1018,Organic Social,6139,78,0.0,0,0.0
2025-06-28,CMP-1016,Affiliate,602,10,11.85,0,0.0
2025-06-03,CMP-1009,Email,1012,19,2.82,2,137.46
2025-04-21,CMP-1013,Display,2889,12,7.46,0,0.0
2025-04-19,CMP-1017,Affiliate,392,9,9.88,0,0.0
2025-07-26,CMP-1004,Paid Social,1005,19,31.63,0,0.0
2025-04-20,CMP-1019,Organic Social,2415,26,0.0,0,0.0
2025-04-01,CMP-1010,Email,1442,56,9.3,2,114.21
2025-05-15,CMP-1006,Paid Social,2529,32,32.02,0,0.0
2025-01-21,CMP-1011,Email,4690,100,16.9,7,403.27
2025-02-11,CMP-1012,Display,7189,28,12.7,0,0.0
2025-03-12,CMP-1013,Display,2026,12,10.24,0,0.0
2025-05-08,CMP-1018,Organic-Social,4898,94,0.0,1,71.86
2025-06-19,CMP-1004,Paid Social,1786,18,22.13,0,0.0
2025-04-18,CMP-1016,Affiliate,674,9,6.42,0,0.0
2025-06-05,CMP-1002,Paid Search,1101,69,137.29,3,308.88
2025-05-28,CMP-1002,Paid Search,992,50,101.53,0,0.0
2025-03-09,CMP-1001,PPC,2646,178,325.25,12,1076.36
2025-04-17,CMP-1005,Paid Social,5964,69,44.06,1,83.6
2025-03-20,CMP-1002,Paid Search,1341,88,137.43,9,1039.81
2025-08-27,CMP-1017,Affiliate,954,24,12.76,0,0.0
2025-09-18,CMP-1019,Organic Social,2722,55,0.0,0,0.0
2025-04-22,CMP-1008,Email,1135,38,3.7,3,185.82
2025-06-17,CMP-1000,Paid Search,1822,84,112.46,4,314.6
2025-05-19,CMP-1013,Display,2065,3,3.13,0,0.0
2025-04-23,CMP-1000,Paid Search,2417,84,78.19,11,1358.07
2025-06-23,CMP-1014,Display,1236,6,5.92,0,0.0
2025-09-18,CMP-1004,Social Paid,1953,16,15.65,1,97.98
2025-05-14,CMP-1011,Email,4977,225,28.41,20,3151.04
2025-02-24,CMP-1013,Display,2131,8,6.64,0,0.0
2025-04-15,CMP-1015,Affiliate,5922,132,53.75,4,591.49
2025-10-15,CMP-1008,Email,1562,61,8.51,6,740.32
2025-05-12,CMP-1002,Paid Search,969,41,91.78,2,182.94
2025-07-28,CMP-1003,Paid Search,971,45,85.91,1,104.09
2025-09-28,CMP-1019,Organic Social,2302,34,0.0,2,139.67
2025-07-02,CMP-1004,Paid Social,1205,12,8.39,1,76.59
2025-05-31,CMP-1001,Paid Search,3285,130,273.76,9,1155.82
2025-05-16,CMP-1010,Email,1206,26,3.77,2,182.84
2025-06-21,CMP-1019,Organic Social,2566,41,0.0,0,0.0
2025-06-09,CMP-1010,Email,899,20,2.98,2,220.64
2025-04-29,CMP-1001,Paid Search,4778,129,226.43,13,744.37
2025-03-10,CMP-1019,Organic Social,4402,88,0.0,1,55.15
2025-03-27,CMP-1014,Display,875,2,1.1,0,0.0
2025-04-07,CMP-1015,Affiliate,9495,182,146.74,10,907.31
2025-03-31,CMP-1012,Display,6057,20,20.38,0,0.0
2025-07-08,CMP-1017,Affiliate,904,20,17.57,0,0.0
2025-06-18,CMP-1017,Affiliate,575,8,7.48,0,0.0
2025-01-27,CMP-1012,Display,7916,28,27.67,0,0.0
2025-03-26,CMP-1010,Email,1128,46,7.7,4,338.83
2025-02-17,CMP-1013,Display,1869,7,5.93,1,57.41
2025-04-16,CMP-1006,Paid Social,1716,25,28.47,1,104.99
2025-05-03,CMP-1019,Organic Social,2714,51,0.0,0,0.0
2025-04-08,CMP-1003,Paid Search,1225,20,21.74,1,67.0
2025-02-17,CMP-1016,affiliates,594,12,7.45,0,0.0
2025-05-30,CMP-1016,affiliates,1075,30,16.27,1,68.77
2025-01-17,CMP-1016,Affiliate,617,7,3.74,0,0.0
2025-05-17,CMP-1003,Paid Search,1022,42,72.45,8,494.55
2025-03-06,CMP-1016,Affiliate,958,9,8.53,1,80.72
2025-05-10,CMP-1013,Display,1057,4,2.76,0,0.0
2025-07-29,CMP-1003,Paid Search,1167,71,178.6,2,214.44
2025-03-08,CMP-1019,Organic Social,3718,119,0.0,0,0.0
2025-03-14,CMP-1012,Display,5577,22,12.51,0,0.0
2025-04-13,CMP-1011,Email,4390,162,21.93,10,1127.76
2025-09-04,CMP-1003,Paid Search,1472,67,108.68,6,590.11
2025-07-17,CMP-1004,Paid Social,1973,36,35.21,2,182.41
2025-04-08,CMP-1008,Email,1317,60,11.8,3,279.82
2025-04-13,CMP-1012,Display,5126,23,22.62,1,48.62
2025-03-17,CMP-1016,Affiliate,813,8,8.2,0,0.0
2025-04-29,CMP-1008,Email,1374,57,5.35,3,197.3
2025-08-18,CMP-1016,Affiliate,769,17,9.83,0,0.0
2025-08-02,CMP-1014,Display,1539,5,4.34,0,0.0
2025-02-05,CMP-1018,Organic Social,3176,86,0.0,1,77.96
2025-03-05,CMP-1007,Paid Social,4235,35,27.97,1,85.77
2025-05-07,CMP-1013,Display,2776,7,5.35,0,0.0
2025-06-30,CMP-1010,Email,824,12,1.54,0,0.0
2025-04-23,CMP-1005,Paid Social,7162,100,91.4,5,447.44
2025-04-11,CMP-1000,Paid Search,2032,81,96.77,4,294.74
2025-03-28,CMP-1016,Affiliate,758,10,7.88,0,0.0
2025-07-13,CMP-1019,Organic Social,2615,43,0.0,0,0.0
2025-03-06,CMP-1006,Paid Social,1990,27,21.78,0,0.0
2025-08-16,CMP-1004,Paid Social,1259,13,22.29,0,0.0
2025-02-18,CMP-1014,Display,1424,6,2.14,0,0.0
2025-06-09,CMP-1003,Paid Search,1231,46,51.83,2,145.52
2025-05-09,CMP-1003,Paid Search,1406,72,99.41,10,981.67
2025-02-10,CMP-1016,Affiliate,822,10,10.49,0,0.0
2025-04-05,CMP-1001,Paid Search,3714,199,333.44,7,814.86
2025-01-22,CMP-1012,Display,8002,34,32.63,0,0.0
2025-08-23,CMP-1008,Email,1128,33,4.6,0,0.0
2025-06-25,CMP-1003,Paid Search,1144,26,66.9,0,0.0
2025-08-19,CMP-1019,Organic Social,4484,79,0.0,0,0.0
2025-06-23,CMP-1008,Email,1379,40,2.14,1,66.15
2025-02-25,CMP-1007,Paid Social,4115,29,17.48,0,0.0
2025-06-29,CMP-1009,Email,935,48,5.03,4,427.52
2025-02-20,CMP-1000,Paid Search,1966,86,207.89,10,869.4
2025-10-12,CMP-1019,Organic Social,2291,39,0.0,0,0.0
2025-05-22,CMP-1015,Affiliate,6502,110,120.84,3,399.07
2025-07-17,CMP-1000,Paid Search,2751,125,308.59,14,1004.73
2025-03-30,CMP-1014,Display,1277,9,7.03,0,0.0
2025-03-21,CMP-1009,Email,1421,67,8.57,5,495.23
2025-09-03,CMP-1019,Organic Social,4319,112,0.0,3,253.51
2025-10-28,CMP-1004,Paid Social,1268,11,11.68,1,70.17
2025-05-06,CMP-1016,Affiliate,677,18,18.8,1,131.35
2025-03-23,CMP-1016,Affiliate,523,8,4.45,0,0.0
2025-03-30,CMP-1012,Display,4809,25,10.05,0,0.0
2025-08-08,CMP-1000,Paid Search,1933,73,189.35,4,413.94
2025-02-04,CMP-1002,Paid Search,1130,47,99.7,4,428.08
2025-08-05,CMP-1019,Organic Social,4094,57,0.0,0,0.0
2025-06-03,CMP-1013,Display,2126,8,7.93,0,0.0
2025-06-20,CMP-1014,Display,1169,7,3.23,0,0.0
2025-08-31,CMP-1003,Paid Search,1028,55,134.79,7,967.75
2025-05-31,CMP-1004,Paid Social,1394,20,21.85,0,0.0
2025-05-09,CMP-1014,Display,1742,8,3.64,0,0.0
2025-05-16,CMP-1015,Affiliate,6869,156,94.57,2,209.49
2025-05-06,CMP-1011,Email,6328,114,21.94,10,1093.84
2025-04-07,CMP-1017,Affiliate,888,14,6.62,0,0.0
2025-06-23,CMP-1019,Organic Social,4364,81,0.0,0,0.0
2025-04-01,CMP-1014,Display,1164,0,0.0,0,0.0
2025-06-15,CMP-1019,Organic Social,2313,46,0.0,0,0.0
2025-05-04,CMP-1011,Email,3942,132,16.99,11,830.44
2025-07-14,CMP-1004,Paid Social,1022,10,8.78,0,0.0
2025-02-12,CMP-1012,display ads,5407,25,26.07,0,0.0
2025-05-04,CMP-1014,Display,930,2,0.72,0,0.0
2025-08-02,CMP-1020,Organic Social,2924,47,0.0,2,153.94
2025-05-27,CMP-1016,Affiliate,862,18,13.1,1,83.43
2025-05-12,CMP-1011,Email,6365,200,37.16,17,2036.41
2025-05-03,CMP-1014,Display,998,7,6.14,0,0.0
2025-07-01,CMP-1004,Paid Social,1610,8,11.69,0,0.0
2025-07-13,CMP-1002,Paid Search,698,38,66.54,1,103.76
2025-05-09,CMP-1000,Paid Search,2516,85,111.95,2,216.28
2025-04-12,CMP-1014,Display,1098,5,3.94,0,0.0
2025-02-07,CMP-1016,Affiliate,1141,22,9.94,0,0.0
2025-03-06,CMP-1000,Paid Search,2750,163,370.97,14,1449.04
2025-03-14,CMP-1010,Email,1208,22,3.21,2,249.27
2025-03-06,CMP-1001,Paid Search,3884,207,443.48,8,820.97
2025-04-11,CMP-1015,Affiliate,5383,119,90.48,2,134.21
2025-05-26,CMP-1008,Email,1284,55,8.35,5,591.29
2025-04-02,CMP-1002,Paid Search,815,18,33.77,3,272.74
2025-06-17,CMP-1008,Email,1541,70,7.27,3,287.23
2025-05-26,CMP-1003,Paid Search,1502,62,108.97,3,502.57
2025-02-20,CMP-1016,Affiliate,876,17,14.29,0,0.0
2025-02-14,CMP-1018,Organic Social,4725,73,0.0,3,176.65
2025-04-29,CMP-1020,Organic Social,4799,87,0.0,0,0.0
2025-03-19,CMP-1017,Affiliate,639,8,8.34,0,0.0
2025-07-17,CMP-1017,Affiliate,577,14,15.47,1,73.33
2025-04-16,CMP-1011,Email,5923,193,35.43,17,1340.43
2025-05-08,CMP-1013,Display,1993,8,7.63,0,0.0
2025-03-25,CMP-1014,Display,1385,8,7.22,0,0.0
2025-03-18,CMP-1016,Affiliate,701,13,15.33,0,0.0
2025-03-07,CMP-1002,Paid Search,686,37,56.73,2,221.08
2025-08-25,CMP-1019,Organic Social,3385,70,0.0,1,70.43
2025-04-18,CMP-1005,Paid Social,7784,95,164.95,3,239.99
2025-06-23,CMP-1009,Email,1272,34,4.99,1,77.37
2025-04-10,CMP-1011,Email,6873,201,22.42,5,607.67
2025-03-04,CMP-1000,Paid Search,2209,100,162.79,4,552.18
2025-03-08,CMP-1011,Email,3534,114,17.97,6,539.91
2025-03-18,CMP-1014,Display,2032,9,7.47,0,0.0
2025-08-29,CMP-1019,Organic Social,4122,70,0.0,0,0.0
2025-08-01,CMP-1019,Organic Social,5520,129,0.0,3,299.48
2025-06-27,CMP-1004,Paid Social,1538,21,15.18,0,0.0
2025-05-02,CMP-1014,Display,2011,11,9.68,0,0.0
2025-03-02,CMP-1012,Display,4312,16,10.6,0,0.0
2025-02-02,CMP-1012,Display,4115,14,12.83,0,0.0
2025-04-27,CMP-1020,Organic Social,2674,52,0.0,0,0.0
2025-09-09,CMP-1017,affiliates,427,12,7.86,1,113.93
2025-09-10,CMP-1016,Affiliate,1015,28,14.69,2,237.78
2025-07-19,CMP-1020,Organic Social,2859,37,0.0,1,90.21
2025-03-11,CMP-1007,Paid Social,4600,45,34.55,1,109.84
2025-06-23,CMP-1002,Paid Search,1096,49,90.31,3,338.76
2025-03-22,CMP-1010,Email,461,12,1.76,3,322.47
2025-05-04,CMP-1009,Email,1119,26,3.2,2,227.31
2025-05-23,CMP-1001,Paid Search,4352,184,452.88,9,1172.1
2025-06-01,CMP-1002,Paid Search,698,42,85.82,0,0.0
2025-10-30,CMP-1004,Paid Social,1655,14,11.15,0,0.0
2025-02-19,CMP-1002,Paid Search,1126,32,48.99,2,175.51
2025-07-19,CMP-1008,Email,716,18,1.36,1,67.5
2025-05-05,CMP-1015,Affiliate,5428,131,93.87,8,1059.72
2025-04-09,CMP-1012,Display,4802,14,14.27,0,0.0
2025-05-12,CMP-1017,Affiliate,535,7,5.62,0,0.0
2025-05-30,CMP-1006,Paid Social,1620,20,24.98,0,0.0
2025-11-08,CMP-1008,Email,1812,55,10.58,3,164.2
2025-05-19,CMP-1002,Paid Search,1149,68,132.8,1,85.37
2025-07-21,CMP-1014,Display,1442,11,6.72,0,0.0
2025-04-02,CMP-1006,Paid Social,2127,27,17.5,0,0.0
2025-04-14,CMP-1016,Affiliate,762,16,18.72,1,64.29
2025-05-19,CMP-1016,Affiliate,838,16,17.15,2,275.99
2025-07-24,CMP-1017,Affiliate ,925,9,7.12,0,0.0
2025-04-05,CMP-1013,Display,1969,17,12.78,0,0.0
2025-07-23,CMP-1003,Paid Search,1801,97,245.66,9,991.6
2025-05-31,CMP-1006,Paid Social,1468,17,27.17,1,83.6
2025-03-04,CMP-1007,Paid Social,4099,74,110.86,1,67.44
2025-03-26,CMP-1005,Paid Social,8061,121,128.24,4,340.35
2025-06-22,CMP-1003,PPC,999,51,119.67,3,353.82
2025-03-27,CMP-1019,Organic Social,3472,73,0.0,1,90.8
2025-04-24,CMP-1019,Organic Social,2714,52,0.0,1,65.42
2025-08-21,CMP-1016,Affiliate,877,16,7.69,0,0.0
2025-07-04,CMP-1003,Paid Search,1103,52,117.09,1,121.53
2025-04-07,CMP-1003,Paid Search,1196,52,103.62,3,409.05
2025-08-09,CMP-1008,Email,1056,43,4.12,2,181.81
2025-04-01,CMP-1001,Paid Search,2866,111,138.96,1,77.58
2025-03-03,CMP-1006,Paid Social,1550,15,10.96,0,0.0
2025-07-02,CMP-1014,Display,1384,6,4.17,0,0.0
2025-08-12,CMP-1008,Email,1487,46,8.21,2,197.67
2025-03-13,CMP-1001,Paid Search,4659,228,411.8,17,1328.01
2025-06-01,CMP-1014,Display,962,6,4.02,0,0.0
2025-04-11,CMP-1012,Display,7696,36,25.31,0,0.0
2025-05-09,CMP-1008,Email,1286,52,6.42,3,260.89
2025-03-22,CMP-1007,Paid Social,2496,31,20.93,0,0.0
2025-02-21,CMP-1009,Email,948,21,1.63,1,78.89
2025-04-19,CMP-1001,Paid Search,3018,116,290.57,12,1045.23
2025-04-06,CMP-1017,Affiliate,508,5,5.56,0,0.0
2025-10-12,CMP-1017,Affiliate,607,11,7.57,0,0.0
2025-06-03,CMP-1008,Email,1630,49,8.41,4,400.56
2025-08-23,CMP-1003,Paid Search,889,42,60.04,2,279.98
2025-01-16,CMP-1018,Organic Social,4953,90,0.0,1,54.95
2025-07-19,CMP-1000,Paid Search,1746,31,61.67,2,125.81
2025-03-22,CMP-1009,Email,1148,31,2.59,1,107.36
2025-03-11,CMP-1005,Paid Social,7900,52,36.04,1,89.75
2025-04-28,CMP-1008,Email,1145,36,,2,175.16
2025-09-29,CMP-1008,Email,1057,28,3.07,6,467.51
2025-06-02,CMP-1019,Organic Social,3133,44,,1,75.84
2025-04-22,CMP-1020,Organic Social,4270,65,0.0,0,0.0
2025-04-30,CMP-1000,Paid Search,2876,35,64.8,3,391.95
2025-09-22,CMP-1004,Paid Social,1431,13,13.95,0,0.0
2025-06-22,CMP-1002,Paid Search,713,33,36.62,0,0.0
2025-03-27,CMP-1009,Email,1222,24,1.23,0,0.0
2025-05-23,CMP-1008,Email,1047,29,4.33,0,0.0
2025-04-26,CMP-1005,Paid Social,5956,63,77.53,1,86.07
2025-05-20,CMP-1010,Email,1645,42,4.87,4,467.81
2025-06-16,CMP-1017,Affiliate,885,34,24.12,2,134.18
2025-04-23,CMP-1001,Paid Search,3825,146,205.71,9,654.94
2025-05-30,CMP-1013,Display,1776,7,7.29,0,0.0
2025-05-17,CMP-1020,Organic Social,3444,71,0.0,2,154.87
2025-06-08,CMP-1013,Display,2074,4,1.97,0,0.0
2025-09-17,CMP-1004,Paid Social,1595,24,15.77,0,0.0
2025-03-09,CMP-1005,Paid Social,4436,65,78.44,1,78.4
2025-05-04,CMP-1010,Email,888,27,3.98,2,175.9
2025-06-28,CMP-1006,Paid Social,1761,19,14.83,2,100.37
2025-02-18,CMP-1002,Paid Search,1354,47,109.3,6,650.56
2025-04-10,CMP-1005,Paid Social,10041,115,154.2,4,381.54
2025-02-07,CMP-1013,Display,1827,6,5.89,0,0.0
2025-02-06,CMP-1007,Paid Social,3019,24,34.75,1,72.67
2025-02-24,CMP-1007,Paid Social,4234,22,19.32,1,66.97
2025-03-03,CMP-1012,Display,7155,35,31.47,1,63.32
2025-06-09,CMP-1000,Paid Search,2382,81,87.3,2,294.74
2025-03-04,CMP-1010,Email,752,32,4.41,3,168.71
2025-09-07,CMP-1019,Organic Social,2953,81,0.0,1,107.8
2025-04-13,CMP-1003,Paid Search,995,35,52.42,3,406.68
2025-05-24,CMP-1018,Organic Social,2497,49,0.0,0,0.0
2025-08-01,CMP-1000,Paid Search,2532,108,176.53,14,987.17
2025-05-24,CMP-1016,Affiliate,595,16,17.43,2,262.67
2025-02-26,CMP-1016,Affiliate,970,18,12.77,0,0.0
2025-07-17,CMP-1020,Organic Social,3967,65,0.0,3,126.1
2025-03-24,CMP-1005,Paid Social,9918,146,196.72,6,665.87
2025-04-10,CMP-1010,Email,1256,52,6.14,2,229.72
2025-02-14,CMP-1007,Paid Social,4074,58,36.37,0,0.0
2025-08-19,CMP-1017,Affiliate,762,13,8.45,0,0.0
2025-04-16,CMP-1005,Paid Social,6095,77,58.44,1,55.06
2025-04-03,CMP-1017,Affiliate,686,17,16.31,0,0.0
2025-07-01,CMP-1009,Email,1207,26,3.59,0,0.0
2025-08-24,CMP-1003,Paid Search,773,15,22.87,1,103.12
2025-01-25,CMP-1013,Display,1427,6,5.74,0,0.0
2025-05-17,CMP-1001,Paid Search,2045,100,102.96,6,583.92
2025-05-15,CMP-1001,Paid-Search,3070,154,240.22,4,578.87
2025-07-03,CMP-1004,Paid Social,1410,21,21.88,0,0.0
2025-08-20,CMP-1017,Affiliate,878,16,6.9,0,0.0
2025-05-02,CMP-1019,Organic Social,3158,60,0.0,1,44.61
2025-08-22,CMP-1016,Affiliate,686,23,22.79,2,197.51
2025-06-02,CMP-1018,Organic Social,5159,79,0.0,0,0.0
2025-05-20,CMP-1014,Display,1545,12,9.44,1,61.12
2025-08-13,CMP-1004,Paid Social,2084,21,16.23,1,90.96
2025-04-20,CMP-1014,Display,1419,7,4.29,0,0.0
2025-06-30,CMP-1014,Display,1971,4,2.81,0,0.0
2025-08-16,CMP-1016,Affiliate,655,12,6.02,0,0.0
2025-02-19,CMP-1011,Email,5125,147,10.09,8,485.18
2025-06-05,CMP-1020,Organic Social,4108,61,0.0,1,65.84
2025-04-14,CMP-1009,Email,1129,36,5.14,4,379.93
2025-06-05,CMP-1000,Paid Search,2457,99,171.84,4,461.49
2025-06-19,CMP-1010,Email,1264,37,7.03,1,62.07
2025-01-20,CMP-1011,Email,6310,200,17.43,17,810.59
2025-06-04,CMP-1019,Organic Social,2992,42,0.0,0,0.0
2025-05-19,CMP-1008,Email,1367,48,3.37,5,711.23
2025-06-18,CMP-1004,Paid Social,1039,15,12.32,0,0.0
2025-03-23,CMP-1018,Organic Social,3105,41,0.0,0,0.0
2025-04-16,CMP-1009,Email,1266,26,2.18,1,120.56
2025-05-24,CMP-1006,Paid Social,1143,14,23.1,0,0.0
2025-04-14,CMP-1007,Paid Social,3969,41,27.95,0,0.0
2025-03-26,CMP-1006,Paid Social,1805,29,19.18,0,0.0
2025-07-05,CMP-1017,Affiliate,587,13,5.2,1,74.93
2025-05-30,CMP-1001,Paid Search,4679,266,376.39,24,1613.2
2025-04-19,CMP-1000,Paid Search,1983,51,56.04,2,150.38
2025-05-10,CMP-1016,affiliates,500,10,6.25,0,0.0
2025-02-07,CMP-1007,Paid Social,4024,58,55.99,1,95.64
2025-03-19,CMP-1005,Paid Social,6613,80,115.74,2,160.23
2025-07-27,CMP-1008,Email,592,16,1.33,1,83.56
2025-03-11,CMP-1017,Affiliate,670,12,6.78,0,0.0
2025-08-23,CMP-1004,Paid Social,1629,13,18.15,0,0.0
2025-05-03,CMP-1020,Organic Social,2221,27,0.0,1,102.12
2025-06-28,CMP-1014,Display,1002,6,4.3,0,0.0
2025-03-23,CMP-1000,Paid Search,1093,55,93.32,4,391.38
2025-05-03,CMP-1001,Paid Search,3319,137,144.1,6,795.23
2025-05-08,CMP-1000,Paid Search,2973,169,414.81,4,222.4
2025-03-21,CMP-1019,Organic Social,3791,39,0.0,0,0.0
2025-05-22,CMP-1020,Organic Social,4482,83,0.0,1,41.3
2025-11-13,CMP-1004,Paid Social,2864,26,18.95,1,88.42
2025-05-11,CMP-1002,Paid Search,725,34,84.15,0,0.0
2025-03-26,CMP-1013,Display,2843,12,10.06,0,0.0
2025-01-23,CMP-1012,Display,6097,22,13.54,0,0.0
2025-06-30,CMP-1019,Organic Social,2227,45,0.0,1,68.82
2025-10-01,CMP-1008,Email,1003,31,3.67,0,0.0
2025-04-19,CMP-1020,Organic Social,2737,53,0.0,1,54.51
2025-07-27,CMP-1004,Paid Social,1389,23,20.77,1,75.79
2025-09-01,CMP-1016,Affiliate,957,19,14.01,2,139.6
2025-06-11,CMP-1006,Paid Social,1825,17,11.57,1,110.96
2025-05-27,CMP-1008,Email,1262,26,4.46,0,0.0
2025-04-21,CMP-1017,Affiliate,719,15,10.29,0,0.0
2025-09-05,CMP-1016,Affiliate,983,18,16.56,0,0.0
2025-07-06,CMP-1014,Display,846,7,3.57,0,0.0
2025-05-30,CMP-1015,Affiliate,6367,96,82.91,4,285.53
2025-03-06,CMP-1005,Paid Social,9776,153,106.42,0,0.0
2025-03-15,CMP-1017,Affiliate,535,7,2.87,0,0.0
2025-02-04,CMP-1012,Display,5210,25,11.18,0,0.0
2025-09-03,CMP-1017,Affiliate,825,4,3.55,0,0.0
2025-04-24,CMP-1003,Paid Search,1512,83,149.29,3,295.53
2025-04-15,CMP-1001,Paid Search,3013,148,324.89,6,543.96
2025-09-27,CMP-1003,Paid Search,1147,43,63.97,0,0.0
2025-04-06,CMP-1001,Paid Search,3144,136,124.74,10,1329.25
2025-06-27,CMP-1006,Paid Social,2044,13,22.67,1,106.05
2025-02-25,CMP-1012,Display,5450,19,13.7,0,0.0
2025-04-02,CMP-1018,Organic Social,4227,76,0.0,1,111.0
2025-08-14,CMP-1000,Paid Search,3082,190,279.05,9,813.33
2025-02-22,CMP-1019,Organic Social,3093,75,0.0,1,39.98
2025-09-29,CMP-1017,Affiliate,803,18,12.57,0,0.0
2025-06-05,CMP-1018,Organic Social,4136,107,0.0,0,0.0
2025-04-14,CMP-1014,Display,1452,10,5.85,1,51.57
2025-07-23,CMP-1017,Affiliate,695,18,21.04,0,0.0
2025-04-05,CMP-1004,Paid Social,1394,9,14.26,0,0.0
2025-03-31,CMP-1000,Paid Search,2372,139,220.44,11,963.39
2025-05-05,CMP-1009,Email,1186,42,6.5,3,411.71
2025-05-24,CMP-1001,Paid Search,3089,84,109.93,3,171.28
2025-02-01,CMP-1007,Paid Social,2787,34,25.05,0,0.0
2025-07-21,CMP-1020,Organic Social,3382,90,0.0,0,0.0
2025-05-31,CMP-1008,Email,1293,35,6.3,0,0.0
2025-08-05,CMP-1020,organic social,3432,72,0.0,0,0.0
2025-05-31,CMP-1018,Organic Social,3161,78,0.0,1,81.47
2025-11-03,CMP-1004,Paid Social,2267,22,17.27,0,0.0
2025-05-20,CMP-1000,Paid Search,1500,49,123.23,7,667.16
2025-07-04,CMP-1014,Display,1699,5,5.2,0,0.0
2025-05-15,CMP-1016,Affiliate,969,15,9.08,2,161.27
2025-05-15,CMP-1020,Organic Social,3914,43,,1,104.71
2025-04-01,CMP-1002,Paid Search,969,43,58.7,1,84.31
2025-07-10,CMP-1019,Organic Social,2980,46,0.0,0,0.0
2025-06-10,CMP-1013,Display,2120,11,8.17,0,0.0
2025-09-28,CMP-1017,Affiliate,471,5,5.84,0,0.0
2025-05-13,CMP-1002,Paid Search,1044,51,69.44,3,207.13
2025-02-17,CMP-1009,Email,1560,67,8.62,7,545.45
2025-06-16,CMP-1002,Paid Search,934,47,77.66,2,277.93
2025-05-22,CMP-1004,Paid Social,1805,19,21.42,1,59.21
